Organization,CanteenCode,Date,Students,Staff,OtherGuests,Total,EnrolledStudents,Comments
Sala kommun,19,2011-08-19,7,,,7,,
Sala kommun,19,2011-08-20,,,,,,
Sala kommun,19,2011-08-21,,,,,,
Sala kommun,19,2011-08-22,15,,,15,,
Sala kommun,19,2011-08-23,18,,,18,,
Sala kommun,19,2011-08-24,16,,,16,,
Sala kommun,19,2011-08-25,17,,,17,,
Sala kommun,19,2011-08-26,14,,,14,,
Sala kommun,19,2011-08-27,,,,,,
Sala kommun,19,2011-08-28,,,,,,
Sala kommun,19,2011-08-29,13,,,13,,
Sala kommun,19,2011-08-30,16,,,16,,
Sala kommun,19,2011-08-31,18,,,18,,
Sala kommun,19,2011-09-01,18,,,18,,
Sala kommun,19,2011-09-02,16,,,16,,
Sala kommun,19,2011-09-03,,,,,,
Sala kommun,19,2011-09-04,,,,,,
Sala kommun,19,2011-09-05,16,,,16,,
Sala kommun,19,2011-09-06,18,,,18,,
Sala kommun,19,2011-09-07,17,,,17,,
Sala kommun,19,2011-09-08,18,,,18,,
Sala kommun,19,2011-09-09,13,,,13,,
Sala kommun,19,2011-09-10,,,,,,
Sala kommun,19,2011-09-11,,,,,,
Sala kommun,19,2011-09-12,15,,,15,,
Sala kommun,19,2011-09-13,16,,,16,,
Sala kommun,19,2011-09-14,18,,,18,,
Sala kommun,19,2011-09-15,17,,,17,,
Sala kommun,19,2011-09-16,14,,,14,,
Sala kommun,19,2011-09-17,,,,,,
Sala kommun,19,2011-09-18,,,,,,
Sala kommun,19,2011-09-19,13,,,13,,
Sala kommun,19,2011-09-20,16,,,16,,
Sala kommun,19,2011-09-21,14,,,14,,
Sala kommun,19,2011-09-22,17,,,17,,
Sala kommun,19,2011-09-23,12,,,12,,
Sala kommun,19,2011-09-24,,,,,,
Sala kommun,19,2011-09-25,,,,,,
Sala kommun,19,2011-09-26,16,,,16,,
Sala kommun,19,2011-09-27,17,,,17,,
Sala kommun,19,2011-09-28,19,,,19,,
Sala kommun,19,2011-09-29,18,,,18,,
Sala kommun,19,2011-09-30,14,,,14,,
Sala kommun,19,2011-10-01,,,,,,
Sala kommun,19,2011-10-02,,,,,,
Sala kommun,19,2011-10-03,,,,,,
Sala kommun,19,2011-10-04,18,,,18,,
Sala kommun,19,2011-10-05,17,,,17,,
Sala kommun,19,2011-10-06,15,,,15,,
Sala kommun,19,2011-10-07,15,,,15,,
Sala kommun,19,2011-10-08,,,,,,
Sala kommun,19,2011-10-09,,,,,,
Sala kommun,19,2011-10-10,15,,,15,,
Sala kommun,19,2011-10-11,15,,,15,,
Sala kommun,19,2011-10-12,17,,,17,,
Sala kommun,19,2011-10-13,19,,,19,,
Sala kommun,19,2011-10-14,15,,,15,,
Sala kommun,19,2011-10-15,,,,,,
Sala kommun,19,2011-10-16,,,,,,
Sala kommun,19,2011-10-17,12,,,12,,
Sala kommun,19,2011-10-18,16,,,16,,
Sala kommun,19,2011-10-19,12,,,12,,
Sala kommun,19,2011-10-20,18,,,18,,
Sala kommun,19,2011-10-21,15,,,15,,
Sala kommun,19,2011-10-22,,,,,,
Sala kommun,19,2011-10-23,,,,,,
Sala kommun,19,2011-10-24,14,,,14,,
Sala kommun,19,2011-10-25,18,,,18,,
Sala kommun,19,2011-10-26,18,,,18,,
Sala kommun,19,2011-10-27,18,,,18,,
Sala kommun,19,2011-10-28,17,,,17,,
Sala kommun,19,2011-10-29,,,,,,
Sala kommun,19,2011-10-30,,,,,,
Sala kommun,19,2011-10-31,8,,,8,,
Sala kommun,19,2011-11-01,6,,,6,,
Sala kommun,19,2011-11-02,6,,,6,,
Sala kommun,19,2011-11-03,8,,,8,,
Sala kommun,19,2011-11-04,8,,,8,,
Sala kommun,19,2011-11-05,,,,,,
Sala kommun,19,2011-11-06,,,,,,
Sala kommun,19,2011-11-07,13,,,13,,
Sala kommun,19,2011-11-08,16,,,16,,
Sala kommun,19,2011-11-09,19,,,19,,
Sala kommun,19,2011-11-10,18,,,18,,
Sala kommun,19,2011-11-11,17,,,17,,
Sala kommun,19,2011-11-12,,,,,,
Sala kommun,19,2011-11-13,,,,,,
Sala kommun,19,2011-11-14,18,,,18,,
Sala kommun,19,2011-11-15,18,,,18,,
Sala kommun,19,2011-11-16,18,,,18,,
Sala kommun,19,2011-11-17,16,,,16,,
Sala kommun,19,2011-11-18,17,,,17,,
Sala kommun,19,2011-11-19,,,,,,
Sala kommun,19,2011-11-20,,,,,,
Sala kommun,19,2011-11-21,13,,,13,,
Sala kommun,19,2011-11-22,16,,,16,,
Sala kommun,19,2011-11-23,20,,,20,,
Sala kommun,19,2011-11-24,14,,,14,,
Sala kommun,19,2011-11-25,16,,,16,,
Sala kommun,19,2011-11-26,,,,,,
Sala kommun,19,2011-11-27,,,,,,
Sala kommun,19,2011-11-28,13,,,13,,
Sala kommun,19,2011-11-29,11,,,11,,
Sala kommun,19,2011-11-30,16,,,16,,
Sala kommun,19,2011-12-01,16,,,16,,
Sala kommun,19,2011-12-02,14,,,14,,
Sala kommun,19,2011-12-03,,,,,,
Sala kommun,19,2011-12-04,,,,,,
Sala kommun,19,2011-12-05,16,,,16,,
Sala kommun,19,2011-12-06,13,,,13,,
Sala kommun,19,2011-12-07,15,,,15,,
Sala kommun,19,2011-12-08,15,,,15,,
Sala kommun,19,2011-12-09,16,,,16,,
Sala kommun,19,2011-12-10,,,,,,
Sala kommun,19,2011-12-11,,,,,,
Sala kommun,19,2011-12-12,13,,,13,,
Sala kommun,19,2011-12-13,16,,,16,,
Sala kommun,19,2011-12-14,17,,,17,,
Sala kommun,19,2011-12-15,17,,,17,,
Sala kommun,19,2011-12-16,13,,,13,,
Sala kommun,19,2011-12-17,,,,,,
Sala kommun,19,2011-12-18,,,,,,
Sala kommun,19,2011-12-19,11,,,11,,
Sala kommun,19,2011-12-20,11,,,11,,
Sala kommun,19,2011-12-21,14,,,14,,
Sala kommun,19,2011-12-22,9,,,9,,
Sala kommun,19,2011-12-23,6,,,6,,
Sala kommun,19,2011-12-24,,,,,,
Sala kommun,19,2011-12-25,,,,,,
Sala kommun,19,2011-12-26,,,,,,
Sala kommun,19,2011-12-27,,,,,,
Sala kommun,19,2011-12-28,,,,,,
Sala kommun,19,2011-12-29,,,,,,
Sala kommun,19,2011-12-30,,,,,,
Sala kommun,19,2011-12-31,,,,,,
Sala kommun,19,2012-01-01,,,,,,
Sala kommun,19,2012-01-02,,,,,,
Sala kommun,19,2012-01-03,,,,,,
Sala kommun,19,2012-01-04,,,,,,
Sala kommun,19,2012-01-05,,,,,,
Sala kommun,19,2012-01-06,,,,,,
Sala kommun,19,2012-01-07,,,,,,
Sala kommun,19,2012-01-08,,,,,,
Sala kommun,19,2012-01-09,5,,,5,,
Sala kommun,19,2012-01-10,15,,,15,,
Sala kommun,19,2012-01-11,14,,,14,,
Sala kommun,19,2012-01-12,17,,,17,,
Sala kommun,19,2012-01-13,12,,,12,,
Sala kommun,19,2012-01-14,,,,,,
Sala kommun,19,2012-01-15,,,,,,
Sala kommun,19,2012-01-16,14,,,14,,
Sala kommun,19,2012-01-17,13,,,13,,
Sala kommun,19,2012-01-18,16,,,16,,
Sala kommun,19,2012-01-19,16,,,16,,
Sala kommun,19,2012-01-20,17,,,17,,
Sala kommun,19,2012-01-21,,,,,,
Sala kommun,19,2012-01-22,,,,,,
Sala kommun,19,2012-01-23,11,,,11,,
Sala kommun,19,2012-01-24,15,,,15,,
Sala kommun,19,2012-01-25,19,,,19,,
Sala kommun,19,2012-01-26,18,,,18,,
Sala kommun,19,2012-01-27,17,,,17,,
Sala kommun,19,2012-01-28,,,,,,
Sala kommun,19,2012-01-29,,,,,,
Sala kommun,19,2012-01-30,13,,,13,,
Sala kommun,19,2012-01-31,13,,,13,,
Sala kommun,19,2012-02-01,16,,,16,,
Sala kommun,19,2012-02-02,14,,,14,,
Sala kommun,19,2012-02-03,14,,,14,,
Sala kommun,19,2012-02-04,,,,,,
Sala kommun,19,2012-02-05,,,,,,
Sala kommun,19,2012-02-06,15,,,15,,
Sala kommun,19,2012-02-07,17,,,17,,
Sala kommun,19,2012-02-08,16,,,16,,
Sala kommun,19,2012-02-09,15,,,15,,
Sala kommun,19,2012-02-10,13,,,13,,
Sala kommun,19,2012-02-11,,,,,,
Sala kommun,19,2012-02-12,,,,,,
Sala kommun,19,2012-02-13,14,,,14,,
Sala kommun,19,2012-02-14,15,,,15,,
Sala kommun,19,2012-02-15,18,,,18,,
Sala kommun,19,2012-02-16,19,,,19,,
Sala kommun,19,2012-02-17,14,,,14,,
Sala kommun,19,2012-02-18,,,,,,
Sala kommun,19,2012-02-19,,,,,,
Sala kommun,19,2012-02-20,11,,,11,,
Sala kommun,19,2012-02-21,12,,,12,,
Sala kommun,19,2012-02-22,17,,,17,,
Sala kommun,19,2012-02-23,12,,,12,,
Sala kommun,19,2012-02-24,13,,,13,,
Sala kommun,19,2012-02-25,,,,,,
Sala kommun,19,2012-02-26,,,,,,
Sala kommun,19,2012-02-27,6,,,6,,
Sala kommun,19,2012-02-28,6,,,6,,
Sala kommun,19,2012-02-29,8,,,8,,
Sala kommun,19,2012-03-01,8,,,8,,
Sala kommun,19,2012-03-02,8,,,8,,
Sala kommun,19,2012-03-03,,,,,,
Sala kommun,19,2012-03-04,,,,,,
Sala kommun,19,2012-03-05,13,,,13,,
Sala kommun,19,2012-03-06,16,,,16,,
Sala kommun,19,2012-03-07,16,,,16,,
Sala kommun,19,2012-03-08,15,,,15,,
Sala kommun,19,2012-03-09,13,,,13,,
Sala kommun,19,2012-03-10,,,,,,
Sala kommun,19,2012-03-11,,,,,,
Sala kommun,19,2012-03-12,14,,,14,,
Sala kommun,19,2012-03-13,13,,,13,,
Sala kommun,19,2012-03-14,11,,,11,,
Sala kommun,19,2012-03-15,14,,,14,,
Sala kommun,19,2012-03-16,14,,,14,,
Sala kommun,19,2012-03-17,,,,,,
Sala kommun,19,2012-03-18,,,,,,
Sala kommun,19,2012-03-19,14,,,14,,
Sala kommun,19,2012-03-20,11,,,11,,
Sala kommun,19,2012-03-21,16,,,16,,
Sala kommun,19,2012-03-22,17,,,17,,
Sala kommun,19,2012-03-23,15,,,15,,
Sala kommun,19,2012-03-24,,,,,,
Sala kommun,19,2012-03-25,,,,,,
Sala kommun,19,2012-03-26,13,,,13,,
Sala kommun,19,2012-03-27,13,,,13,,
Sala kommun,19,2012-03-28,,,,,,
Sala kommun,19,2012-03-29,18,,,18,,
Sala kommun,19,2012-03-30,19,,,19,,
Sala kommun,19,2012-03-31,,,,,,
Sala kommun,19,2012-04-01,,,,,,
Sala kommun,19,2012-04-02,6,,,6,,
Sala kommun,19,2012-04-03,6,,,6,,
Sala kommun,19,2012-04-04,8,,,8,,
Sala kommun,19,2012-04-05,8,,,8,,
Sala kommun,19,2012-04-06,,,,,,
Sala kommun,19,2012-04-07,,,,,,
Sala kommun,19,2012-04-08,,,,,,
Sala kommun,19,2012-04-09,,,,,,
Sala kommun,19,2012-04-10,,,,,,
Sala kommun,19,2012-04-11,18,,,18,,
Sala kommun,19,2012-04-12,19,,,19,,
Sala kommun,19,2012-04-13,18,,,18,,
Sala kommun,19,2012-04-14,,,,,,
Sala kommun,19,2012-04-15,,,,,,
Sala kommun,19,2012-04-16,17,,,17,,
Sala kommun,19,2012-04-17,15,,,15,,
Sala kommun,19,2012-04-18,15,,,15,,
Sala kommun,19,2012-04-19,16,,,16,,
Sala kommun,19,2012-04-20,16,,,16,,
Sala kommun,19,2012-04-21,,,,,,
Sala kommun,19,2012-04-22,,,,,,
Sala kommun,19,2012-04-23,15,,,15,,
Sala kommun,19,2012-04-24,12,,,12,,
Sala kommun,19,2012-04-25,16,,,16,,
Sala kommun,19,2012-04-26,15,,,15,,
Sala kommun,19,2012-04-27,14,,,14,,
Sala kommun,19,2012-04-28,,,,,,
Sala kommun,19,2012-04-29,,,,,,
Sala kommun,19,2012-04-30,,,,,,
Sala kommun,19,2012-05-01,,,,,,
Sala kommun,19,2012-05-02,17,,,17,,
Sala kommun,19,2012-05-03,19,,,19,,
Sala kommun,19,2012-05-04,16,,,16,,
Sala kommun,19,2012-05-05,,,,,,
Sala kommun,19,2012-05-06,,,,,,
Sala kommun,19,2012-05-07,14,,,14,,
Sala kommun,19,2012-05-08,13,,,13,,
Sala kommun,19,2012-05-09,14,,,14,,
Sala kommun,19,2012-05-10,12,,,12,,
Sala kommun,19,2012-05-11,13,,,13,,
Sala kommun,19,2012-05-12,,,,,,
Sala kommun,19,2012-05-13,,,,,,
Sala kommun,19,2012-05-14,17,,,17,,
Sala kommun,19,2012-05-15,16,,,16,,
Sala kommun,19,2012-05-16,3,,,3,,
Sala kommun,19,2012-05-17,,,,,,
Sala kommun,19,2012-05-18,,,,,,
Sala kommun,19,2012-05-19,,,,,,
Sala kommun,19,2012-05-20,,,,,,
Sala kommun,19,2012-05-21,13,,,13,,
Sala kommun,19,2012-05-22,12,,,12,,
Sala kommun,19,2012-05-23,17,,,17,,
Sala kommun,19,2012-05-24,17,,,17,,
Sala kommun,19,2012-05-25,13,,,13,,
Sala kommun,19,2012-05-26,,,,,,
Sala kommun,19,2012-05-27,,,,,,
Sala kommun,19,2012-05-28,16,,,16,,
Sala kommun,19,2012-05-29,16,,,16,,
Sala kommun,19,2012-05-30,18,,,18,,
Sala kommun,19,2012-05-31,19,,,19,,
Sala kommun,19,2012-06-01,20,,,20,,
Sala kommun,19,2012-06-02,,,,,,
Sala kommun,19,2012-06-03,,,,,,
Sala kommun,19,2012-06-04,13,,,13,,
Sala kommun,19,2012-06-05,10,,,10,,
Sala kommun,19,2012-06-06,,,,,,
Sala kommun,19,2012-06-07,15,,,15,,
Sala kommun,19,2012-06-08,14,,,14,,
Sala kommun,19,2012-06-09,,,,,,
Sala kommun,19,2012-06-10,,,,,,
Sala kommun,19,2012-06-11,13,,,13,,
Sala kommun,19,2012-06-12,12,,,12,,
Sala kommun,19,2012-06-13,11,,,11,,
Sala kommun,19,2012-06-14,12,,,12,,
Sala kommun,19,2012-06-15,10,,,10,,
Sala kommun,19,2012-06-16,,,,,,
Sala kommun,19,2012-06-17,,,,,,
Sala kommun,19,2012-06-18,9,,,9,,
Sala kommun,19,2012-06-19,8,,,8,,
Sala kommun,19,2012-06-20,10,,,10,,
Sala kommun,19,2012-06-21,10,,,10,,
Sala kommun,19,2012-06-22,,,,,,
Sala kommun,19,2012-06-23,,,,,,
Sala kommun,19,2012-06-24,,,,,,
Sala kommun,19,2012-06-25,7,,,7,,
Sala kommun,19,2012-06-26,7,,,7,,
Sala kommun,19,2012-06-27,6,,,6,,
Sala kommun,19,2012-06-28,6,,,6,,
Sala kommun,19,2012-06-29,7,,,7,,
Sala kommun,19,2012-06-30,,,,,,
Sala kommun,19,2012-07-01,,,,,,
Sala kommun,19,2012-07-02,,,,,,
Sala kommun,19,2012-07-03,,,,,,
Sala kommun,19,2012-07-04,,,,,,
Sala kommun,19,2012-07-05,,,,,,
Sala kommun,19,2012-07-06,,,,,,
Sala kommun,19,2012-07-07,,,,,,
Sala kommun,19,2012-07-08,,,,,,
Sala kommun,19,2012-07-09,,,,,,
Sala kommun,19,2012-07-10,,,,,,
Sala kommun,19,2012-07-11,,,,,,
Sala kommun,19,2012-07-12,,,,,,
Sala kommun,19,2012-07-13,,,,,,
Sala kommun,19,2012-07-14,,,,,,
Sala kommun,19,2012-07-15,,,,,,
Sala kommun,19,2012-07-16,,,,,,
Sala kommun,19,2012-07-17,,,,,,
Sala kommun,19,2012-07-18,,,,,,
Sala kommun,19,2012-07-19,,,,,,
Sala kommun,19,2012-07-20,,,,,,
Sala kommun,19,2012-07-21,,,,,,
Sala kommun,19,2012-07-22,,,,,,
Sala kommun,19,2012-07-23,,,,,,
Sala kommun,19,2012-07-24,,,,,,
Sala kommun,19,2012-07-25,,,,,,
Sala kommun,19,2012-07-26,,,,,,
Sala kommun,19,2012-07-27,,,,,,
Sala kommun,19,2012-07-28,,,,,,
Sala kommun,19,2012-07-29,,,,,,
Sala kommun,19,2012-07-30,3,,,3,,
Sala kommun,19,2012-07-31,3,,,3,,
Sala kommun,19,2012-08-01,3,,,3,,
Sala kommun,19,2012-08-02,3,,,3,,
Sala kommun,19,2012-08-03,3,,,3,,
Sala kommun,19,2012-08-04,,,,,,
Sala kommun,19,2012-08-05,,,,,,
Sala kommun,19,2012-08-06,6,,,6,,
Sala kommun,19,2012-08-07,5,,,5,,
Sala kommun,19,2012-08-08,5,,,5,,
Sala kommun,19,2012-08-09,5,,,5,,
Sala kommun,19,2012-08-10,5,,,5,,
Sala kommun,19,2012-08-11,,,,,,
Sala kommun,19,2012-08-12,,,,,,
Sala kommun,19,2012-08-13,5,,,5,,
Sala kommun,19,2012-08-14,5,,,5,,
Sala kommun,19,2012-08-15,7,,,7,,
Sala kommun,19,2012-08-16,7,,,7,,
Sala kommun,19,2012-08-17,7,,,7,,
Sala kommun,19,2012-08-18,,,,,,
Sala kommun,19,2012-08-19,,,,,,
Sala kommun,19,2012-08-20,6,,,6,,
Sala kommun,19,2012-08-21,8,,,8,,
Sala kommun,19,2012-08-22,10,,,10,,
Sala kommun,19,2012-08-23,11,,,11,,
Sala kommun,19,2012-08-24,8,,,8,,
Sala kommun,19,2012-08-25,,,,,,
Sala kommun,19,2012-08-26,,,,,,
Sala kommun,19,2012-08-27,11,,,11,,
Sala kommun,19,2012-08-28,11,,,11,,
Sala kommun,19,2012-08-29,12,,,12,,
Sala kommun,19,2012-08-30,11,,,11,,
Sala kommun,19,2012-08-31,12,,,12,,
Sala kommun,19,2012-09-01,,,,,,
Sala kommun,19,2012-09-02,,,,,,
Sala kommun,19,2012-09-03,10,,,10,,
Sala kommun,19,2012-09-04,10,,,10,,
Sala kommun,19,2012-09-05,10,,,10,,
Sala kommun,19,2012-09-06,13,,,13,,
Sala kommun,19,2012-09-07,,,,,,
Sala kommun,19,2012-09-08,,,,,,
Sala kommun,19,2012-09-09,,,,,,
Sala kommun,19,2012-09-10,11,,,11,,
Sala kommun,19,2012-09-11,11,,,11,,
Sala kommun,19,2012-09-12,11,,,11,,
Sala kommun,19,2012-09-13,11,,,11,,
Sala kommun,19,2012-09-14,11,,,11,,
Sala kommun,19,2012-09-15,,,,,,
Sala kommun,19,2012-09-16,,,,,,
Sala kommun,19,2012-09-17,12,,,12,,
Sala kommun,19,2012-09-18,13,,,13,,
Sala kommun,19,2012-09-19,12,,,12,,
Sala kommun,19,2012-09-20,12,,,12,,
Sala kommun,19,2012-09-21,12,,,12,,
Sala kommun,19,2012-09-22,,,,,,
Sala kommun,19,2012-09-23,,,,,,
Sala kommun,19,2012-09-24,14,,,14,,
Sala kommun,19,2012-09-25,15,,,15,,
Sala kommun,19,2012-09-26,14,,,14,,
Sala kommun,19,2012-09-27,15,,,15,,
Sala kommun,19,2012-09-28,13,,,13,,
Sala kommun,19,2012-09-29,,,,,,
Sala kommun,19,2012-09-30,,,,,,
Sala kommun,19,2012-10-01,12,,,12,,
Sala kommun,19,2012-10-02,14,,,14,,
Sala kommun,19,2012-10-03,14,,,14,,
Sala kommun,19,2012-10-04,16,,,16,,
Sala kommun,19,2012-10-05,14,,,14,,
Sala kommun,19,2012-10-06,,,,,,
Sala kommun,19,2012-10-07,,,,,,
Sala kommun,19,2012-10-08,15,,,15,,
Sala kommun,19,2012-10-09,16,,,16,,
Sala kommun,19,2012-10-10,15,,,15,,
Sala kommun,19,2012-10-11,13,,,13,,
Sala kommun,19,2012-10-12,14,,,14,,
Sala kommun,19,2012-10-13,,,,,,
Sala kommun,19,2012-10-14,,,,,,
Sala kommun,19,2012-10-15,16,,,16,,
Sala kommun,19,2012-10-16,16,,,16,,
Sala kommun,19,2012-10-17,14,,,14,,
Sala kommun,19,2012-10-18,14,,,14,,
Sala kommun,19,2012-10-19,14,,,14,,
Sala kommun,19,2012-10-20,,,,,,
Sala kommun,19,2012-10-21,,,,,,
Sala kommun,19,2012-10-22,13,,,13,,
Sala kommun,19,2012-10-23,14,,,14,,
Sala kommun,19,2012-10-24,14,,,14,,
Sala kommun,19,2012-10-25,15,,,15,,
Sala kommun,19,2012-10-26,14,,,14,,
Sala kommun,19,2012-10-27,,,,,,
Sala kommun,19,2012-10-28,,,,,,
Sala kommun,19,2012-10-29,10,,,10,,
Sala kommun,19,2012-10-30,8,,,8,,
Sala kommun,19,2012-10-31,5,,,5,,
Sala kommun,19,2012-11-01,7,,,7,,
Sala kommun,19,2012-11-02,5,,,5,,
Sala kommun,19,2012-11-03,,,,,,
Sala kommun,19,2012-11-04,,,,,,
Sala kommun,19,2012-11-05,16,,,16,,
Sala kommun,19,2012-11-06,16,,,16,,
Sala kommun,19,2012-11-07,15,,,15,,
Sala kommun,19,2012-11-08,16,,,16,,
Sala kommun,19,2012-11-09,17,,,17,,
Sala kommun,19,2012-11-10,,,,,,
Sala kommun,19,2012-11-11,,,,,,
Sala kommun,19,2012-11-12,14,,,14,,
Sala kommun,19,2012-11-13,16,,,16,,
Sala kommun,19,2012-11-14,14,,,14,,
Sala kommun,19,2012-11-15,16,,,16,,
Sala kommun,19,2012-11-16,15,,,15,,
Sala kommun,19,2012-11-17,,,,,,
Sala kommun,19,2012-11-18,,,,,,
Sala kommun,19,2012-11-19,14,,,14,,
Sala kommun,19,2012-11-20,10,,,10,,
Sala kommun,19,2012-11-21,14,,,14,,
Sala kommun,19,2012-11-22,14,,,14,,
Sala kommun,19,2012-11-23,15,,,15,,
Sala kommun,19,2012-11-24,,,,,,
Sala kommun,19,2012-11-25,,,,,,
Sala kommun,19,2012-11-26,15,,,15,,
Sala kommun,19,2012-11-27,15,,,15,,
Sala kommun,19,2012-11-28,11,,,11,,
Sala kommun,19,2012-11-29,14,,,14,,
Sala kommun,19,2012-11-30,14,,,14,,
Sala kommun,19,2012-12-01,,,,,,
Sala kommun,19,2012-12-02,,,,,,
Sala kommun,19,2012-12-03,,,,,,
Sala kommun,19,2012-12-04,,,,,,
Sala kommun,19,2012-12-05,,,,,,
Sala kommun,19,2012-12-06,,,,,,
Sala kommun,19,2012-12-07,,,,,,
Sala kommun,19,2012-12-08,,,,,,
Sala kommun,19,2012-12-09,,,,,,
Sala kommun,19,2012-12-10,,,,,,
Sala kommun,19,2012-12-11,,,,,,
Sala kommun,19,2012-12-12,,,,,,
Sala kommun,19,2012-12-13,,,,,,
Sala kommun,19,2012-12-14,,,,,,
Sala kommun,19,2012-12-15,,,,,,
Sala kommun,19,2012-12-16,,,,,,
Sala kommun,19,2012-12-17,,,,,,
Sala kommun,19,2012-12-18,,,,,,
Sala kommun,19,2012-12-19,,,,,,
Sala kommun,19,2012-12-20,,,,,,
Sala kommun,19,2012-12-21,,,,,,
Sala kommun,19,2012-12-22,,,,,,
Sala kommun,19,2012-12-23,,,,,,
Sala kommun,19,2012-12-24,,,,,,
Sala kommun,19,2012-12-25,,,,,,
Sala kommun,19,2012-12-26,,,,,,
Sala kommun,19,2012-12-27,,,,,,
Sala kommun,19,2012-12-28,,,,,,
Sala kommun,19,2012-12-29,,,,,,
Sala kommun,19,2012-12-30,,,,,,
Sala kommun,19,2012-12-31,,,,,,
Sala kommun,19,2013-01-01,,,,,,
Sala kommun,19,2013-01-02,,,,,,
Sala kommun,19,2013-01-03,,,,,,
Sala kommun,19,2013-01-04,,,,,,
Sala kommun,19,2013-01-05,,,,,,
Sala kommun,19,2013-01-06,,,,,,
Sala kommun,19,2013-01-07,10,,,10,,
Sala kommun,19,2013-01-08,15,,,15,,
Sala kommun,19,2013-01-09,14,,,14,,
Sala kommun,19,2013-01-10,16,,,16,,
Sala kommun,19,2013-01-11,12,,,12,,
Sala kommun,19,2013-01-12,,,,,,
Sala kommun,19,2013-01-13,,,,,,
Sala kommun,19,2013-01-14,9,,,9,,
Sala kommun,19,2013-01-15,16,,,16,,
Sala kommun,19,2013-01-16,15,,,15,,
Sala kommun,19,2013-01-17,17,,,17,,
Sala kommun,19,2013-01-18,,,,,,
Sala kommun,19,2013-01-19,,,,,,
Sala kommun,19,2013-01-20,,,,,,
Sala kommun,19,2013-01-21,15,,,15,,
Sala kommun,19,2013-01-22,14,,,14,,
Sala kommun,19,2013-01-23,10,,,10,,
Sala kommun,19,2013-01-24,12,,,12,,
Sala kommun,19,2013-01-25,13,,,13,,
Sala kommun,19,2013-01-26,,,,,,
Sala kommun,19,2013-01-27,,,,,,
Sala kommun,19,2013-01-28,11,,,11,,
Sala kommun,19,2013-01-29,12,,,12,,
Sala kommun,19,2013-01-30,11,,,11,,
Sala kommun,19,2013-01-31,13,,,13,,
Sala kommun,19,2013-02-01,14,,,14,,
Sala kommun,19,2013-02-02,,,,,,
Sala kommun,19,2013-02-03,,,,,,
Sala kommun,19,2013-02-04,11,,,11,,
Sala kommun,19,2013-02-05,15,,,15,,
Sala kommun,19,2013-02-06,14,,,14,,
Sala kommun,19,2013-02-07,13,,,13,,
Sala kommun,19,2013-02-08,15,,,15,,
Sala kommun,19,2013-02-09,,,,,,
Sala kommun,19,2013-02-10,,,,,,
Sala kommun,19,2013-02-11,12,,,12,,
Sala kommun,19,2013-02-12,12,,,12,,
Sala kommun,19,2013-02-13,11,,,11,,
Sala kommun,19,2013-02-14,12,,,12,,
Sala kommun,19,2013-02-15,12,,,12,,
Sala kommun,19,2013-02-16,,,,,,
Sala kommun,19,2013-02-17,,,,,,
Sala kommun,19,2013-02-18,11,,,11,,
Sala kommun,19,2013-02-19,13,,,13,,
Sala kommun,19,2013-02-20,12,,,12,,
Sala kommun,19,2013-02-21,8,,,8,,
Sala kommun,19,2013-02-22,10,,,10,,
Sala kommun,19,2013-02-23,,,,,,
Sala kommun,19,2013-02-24,,,,,,
Sala kommun,19,2013-02-25,8,,,8,,
Sala kommun,19,2013-02-26,7,,,7,,
Sala kommun,19,2013-02-27,8,,,8,,
Sala kommun,19,2013-02-28,6,,,6,,
Sala kommun,19,2013-03-01,6,,,6,,
Sala kommun,19,2013-03-02,,,,,,
Sala kommun,19,2013-03-03,,,,,,
Sala kommun,19,2013-03-04,12,,,12,,
Sala kommun,19,2013-03-05,11,,,11,,
Sala kommun,19,2013-03-06,12,,,12,,
Sala kommun,19,2013-03-07,14,,,14,,
Sala kommun,19,2013-03-08,11,,,11,,
Sala kommun,19,2013-03-09,,,,,,
Sala kommun,19,2013-03-10,,,,,,
Sala kommun,19,2013-03-11,8,,,8,,
Sala kommun,19,2013-03-12,10,,,10,,
Sala kommun,19,2013-03-13,9,,,9,,
Sala kommun,19,2013-03-14,7,,,7,,
Sala kommun,19,2013-03-15,8,,,8,,
Sala kommun,19,2013-03-16,,,,,,
Sala kommun,19,2013-03-17,,,,,,
Sala kommun,19,2013-03-18,9,,,9,,
Sala kommun,19,2013-03-19,14,,,14,,
Sala kommun,19,2013-03-20,11,,,11,,
Sala kommun,19,2013-03-21,11,,,11,,
Sala kommun,19,2013-03-22,11,,,11,,
Sala kommun,19,2013-03-23,,,,,,
Sala kommun,19,2013-03-24,,,,,,
Sala kommun,19,2013-03-25,13,,,13,,
Sala kommun,19,2013-03-26,9,,,9,,
Sala kommun,19,2013-03-27,11,,,11,,
Sala kommun,19,2013-03-28,6,,,6,,
Sala kommun,19,2013-03-29,,,,,,
Sala kommun,19,2013-03-30,,,,,,
Sala kommun,19,2013-03-31,,,,,,
Sala kommun,19,2013-04-01,,,,,,
Sala kommun,19,2013-04-02,4,,,4,,
Sala kommun,19,2013-04-03,8,,,8,,
Sala kommun,19,2013-04-04,7,,,7,,
Sala kommun,19,2013-04-05,8,,,8,,
Sala kommun,19,2013-04-06,,,,,,
Sala kommun,19,2013-04-07,,,,,,
Sala kommun,19,2013-04-08,14,,,14,,
Sala kommun,19,2013-04-09,17,,,17,,
Sala kommun,19,2013-04-10,18,,,18,,
